Způsob_koupě,Typ_obydlení,Počet_pokojů,Typ_kuchyně,Velikost_bytu,Cena,Ulice,Kraj
prodej,bytu,2,k,52,8199000,"Přístavní, Praha 7 - Holešovice",1
prodej,bytu,3,k,53,6999000,"Poděbradská, Praha 9 - Hloubětín",1
prodej,bytu,3,k,58,7199000,"Poděbradská, Praha 9 - Hloubětín",1
prodej,bytu,3,k,55,7499000,"Konšelská, Praha 8 - Libeň",1
prodej,bytu,3,k,68,8490000,"Počátecká, Praha 4 - Michle",1
prodej,bytu,4,k,120,21161660,"V háji, Praha 7 - Holešovice",1
prodej,bytu,2,k,58,12410000,"Československého exilu, Praha 4 - Modřany, okres Praha",1
prodej,bytu,2,k,49,6230982,"U spojů, Praha 8 - Ďáblice",1
prodej,bytu,3,k,94,9990000,"Merhoutova, Praha 4 - Kunratice",1
prodej,bytu,2,k,53,6750000,"Práčská, Praha 10 - Záběhlice",1
prodej,bytu,2,k,49,6199000,Praha,1
prodej,bytu,2,k,62,1990000,"Kardausova, Praha 10 - Dolní Měcholupy",1
prodej,bytu,1,k,38,1390000,"Drnovská, Praha 6 - Ruzyně",1
prodej,bytu,2,k,55,7990000,"Pitterova, Praha 3 - Žižkov",1
prodej,bytu,1,k,31,4150000,"Za poštou, Praha 10 - Strašnice",1
prodej,bytu,3,1,68,5750000,"Přímětická, Praha 4 - Michle",1
prodej,bytu,2,k,56,6890000,"Plzeňská, Praha 5 - Košíře",1
prodej,bytu,4,k,90,12342710,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,3,k,101,11917000,"5. května, Praha 4 - Nusle",1
prodej,bytu,3,1,70,1993333,Praha 9 - Horní Počernice,1
prodej,bytu,1,k,36,0,"Počernická, Praha 10",1
prodej,bytu,2,1,83,11490000,"Křišťanova, Praha 3 - Žižkov",1
prodej,bytu,3,k,79,7990000,Praha 4 - Krč,1
prodej,bytu,2,1,60,6990000,"Březiněveská, Praha 8 - Kobylisy",1
prodej,bytu,3,k,107,24283228,"Gotthardská, Praha 6 - Bubeneč",1
prodej,bytu,1,k,25,6100000,"Příčná, Praha 1 - Nové Město",1
prodej,bytu,1,k,27,5250000,"Hasilova, Praha 5 - Stodůlky",1
prodej,bytu,4,k,113,13936741,"Čakovická, Praha 9 - Prosek",1
prodej,bytu,1,k,38,6300000,"Hartigova, Praha 3 - Žižkov",1
prodej,bytu,3,k,105,16960911,"Neklanova, Praha 2 - Vyšehrad",1
prodej,bytu,5,k,208,28500000,"Za zámečkem, Praha 5 - Jinonice",1
prodej,bytu,3,1,73,7590000,"Bedřichovská, Praha 8 - Libeň",1
prodej,bytu,2,k,52,9998400,"Radlická, Praha 5 - Radlice",1
prodej,bytu,2,k,78,14900000,"Záhřebská, Praha 2 - Vinohrady",1
prodej,bytu,2,k,52,7990000,"Miloše Havla, Praha 5 - Hlubočepy",1
prodej,bytu,2,k,51,9490000,"Argentinská, Praha 7 - Holešovice",1
prodej,bytu,3,k,84,6680000,"Na chobotě, Praha 6 - Řepy, okres Praha",1
prodej,bytu,2,k,44,7290000,"Pobřežní, Praha 8 - Karlín",1
prodej,bytu,3,k,60,10129050,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,4,k,200,34680000,"Pobřežní, Praha 8 - Karlín",1
prodej,bytu,4,k,163,28490000,"Pobřežní, Praha 8 - Karlín",1
prodej,bytu,3,k,191,16900000,"Za Strahovem, Praha 6 - Břevnov, okres Praha",1
prodej,bytu,5,k,172,0,"Pod svahem, Praha 4 - Braník",1
prodej,bytu,2,k,60,9990970,"Sudoměřská, Praha 3 - Žižkov",1
prodej,bytu,2,k,46,3340000,"Jaromírova, Praha 2 - Nusle",1
prodej,bytu,3,k,98,7500000,"Cukrovarská, Praha 9 - Čakovice",1
prodej,bytu,2,k,64,5298000,"Oty Pavla, Praha 10 - Záběhlice",1
prodej,bytu,3,k,80,15745400,"Radlická, Praha 5 - Radlice",1
prodej,bytu,1,k,28,6014000,"Maroldova, Praha 4 - Nusle, okres Praha",1
prodej,bytu,3,k,74,13402000,"Maroldova, Praha 4 - Nusle, okres Praha",1
prodej,bytu,4,k,119,15980000,"Českobrodská, Praha 9 - Hostavice",1
prodej,bytu,2,k,85,9985900,"Tyršova, Praha 2 - Nové Město",1
prodej,bytu,2,k,43,6536404,"Čakovická, Praha 9 - Prosek",1
prodej,bytu,5,k,210,0,"dr. Zikmunda Wintra, Praha 6 - Bubeneč",1
prodej,bytu,4,k,106,15316000,"Tupolevova, Praha 9 - Letňany",1
prodej,bytu,3,k,83,9999000,"Zlochova, Praha 4 - Modřany",1
prodej,bytu,4,k,171,19990000,"Hlušičkova, Praha 5 - Stodůlky",1
prodej,bytu,5,k,157,26000000,"Zlochova, Praha 4 - Modřany",1
prodej,bytu,3,k,71,12828000,"Radlická, Praha 5 - Radlice",1
prodej,bytu,1,k,35,5676350,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,3,k,89,20990000,"Úvoz, Praha 1 - Hradčany",1
prodej,bytu,2,k,53,9089000,"Radlická, Praha 5 - Radlice",1
prodej,bytu,4,k,232,0,"Na Hřebenkách, Praha 5 - Smíchov",1
prodej,bytu,3,k,58,8782000,"U Blaženky, Praha 5 - Smíchov",1
prodej,bytu,3,k,105,17212324,"Neklanova, Praha 2 - Vyšehrad",1
prodej,bytu,3,k,61,10847050,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,3,1,76,0,"Tomášská, Praha 1 - Malá Strana",1
prodej,bytu,1,k,19,3589800,"Bajkalská, Praha 10 - Vršovice",1
prodej,bytu,2,k,49,8083478,"Plzeňská, Praha",1
prodej,bytu,1,k,25,4141398,"Bajkalská, Praha 10 - Vršovice",1
prodej,bytu,3,k,81,12150000,"Mistřínská, Praha 5 - Zličín",1
prodej,bytu,2,k,59,8811000,"Mistřínská, Praha 5 - Zličín",1
prodej,bytu,2,k,54,6380000,"Českobrodská, Praha 9 - Hostavice",1
prodej,bytu,2,k,56,6580000,"Českobrodská, Praha 9 - Hostavice",1
prodej,bytu,2,k,53,6350000,"Jankovská, Praha 4 - Krč",1
prodej,bytu,2,1,58,5950000,Praha 5,1
prodej,bytu,3,1,85,9400000,"Čáslavská, Praha 3 - Vinohrady",1
prodej,bytu,2,k,62,9900000,"Mochovská, Praha 9 - Hloubětín",1
prodej,bytu,4,k,87,15900000,"Mochovská, Praha 9 - Hloubětín",1
prodej,bytu,2,k,68,10800000,"Mochovská, Praha 9 - Hloubětín",1
prodej,bytu,3,k,60,10129050,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,2,k,63,11250000,"Mochovská, Praha 9 - Hloubětín",1
prodej,bytu,5,1,165,25700000,"Ječná, Praha 2 - Nové Město",1
prodej,bytu,4,k,104,13990000,"Píseckého, Praha 5 - Košíře",1
prodej,bytu,2,k,58,12168000,"Československého exilu, Praha 4 - Modřany, okres Praha",1
prodej,bytu,3,k,61,11088000,"Československého exilu, Praha 4 - Modřany, okres Praha",1
prodej,bytu,6,k,125,11900000,"Kováků, Praha 5 - Smíchov",1
prodej,bytu,3,1,73,6780000,"Pšenčíkova, Praha 4 - Kamýk",1
prodej,bytu,3,k,83,17493800,"Radlická, Praha 5 - Radlice",1
prodej,bytu,1,k,47,6800000,"Kotlářka, Praha 5 - Košíře",1
prodej,bytu,3,1,134,13850000,"Sluneční náměstí, Praha 5 - Stodůlky",1
prodej,bytu,3,k,64,7288000,"Českobrodská, Praha 9 - Hostavice",1
prodej,bytu,2,k,54,10032800,"Pod Juliskou, Praha 6 - Dejvice",1
prodej,bytu,2,k,54,9632000,"Pod Juliskou, Praha 6 - Dejvice",1
prodej,bytu,2,k,53,11133000,"Pod Juliskou, Praha 6 - Dejvice",1
prodej,bytu,5,k,171,21550100,"Od Vysoké, Praha 5 - Radlice",1
prodej,bytu,3,k,80,9841003,"Vítové, Praha 5 - Hlubočepy",1
prodej,bytu,2,k,36,4990000,"Přípotoční, Praha 10 - Vršovice",1
prodej,bytu,2,k,75,11528176,"Lučištníků, Praha 5 - Radlice",1
prodej,bytu,1,k,26,4250000,"U Pernikářky, Praha 5 - Smíchov",1
prodej,bytu,3,k,56,4990000,"Bělčická, Praha 4 - Záběhlice",1
prodej,bytu,1,k,35,5676350,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,3,1,115,11990000,"V břízkách, Praha 5 - Košíře",1
prodej,bytu,4,k,102,13230335,"Kryšpínova, Praha 10 - Dolní Měcholupy",1
prodej,bytu,4,k,94,13927616,"Svitákova, Praha 5 - Stodůlky",1
prodej,bytu,5,k,172,29800000,"Podbělohorská, Praha 5 - Smíchov",1
prodej,bytu,3,k,106,14950000,"Naskové, Praha 5 - Košíře",1
prodej,bytu,1,1,45,7500000,"Žitomírská, Praha 10 - Vršovice",1
prodej,bytu,5,k,216,0,"Na Cihlářce, Praha 5 - Smíchov",1
prodej,bytu,1,k,30,5128000,"Radlická, Praha 5 - Radlice",1
prodej,bytu,4,k,139,28500000,"Kačírkova, Praha 5 - Jinonice",1
prodej,bytu,3,k,91,15816326,"Neklanova, Praha 2 - Vyšehrad",1
prodej,bytu,4,k,38,6984350,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,1,k,29,4891000,"Radlická, Praha 5 - Smíchov",1
prodej,bytu,1,k,31,6491000,"Malá Štěpánská, Praha 2 - Nové Město",1
prodej,bytu,2,k,67,15931000,"Gogolova, Praha 1 - Hradčany",1
prodej,bytu,4,k,168,39912000,"Gogolova, Praha 1 - Hradčany",1
prodej,bytu,3,k,103,16691000,"Malá Štěpánská, Praha 2 - Nové Město",1
prodej,bytu,2,k,63,6891000,"Chřibská, Praha 8 - Ďáblice",1
prodej,bytu,3,1,101,13935000,"Lumiérů, Praha 5 - Hlubočepy",1
prodej,bytu,3,k,97,24321000,"Divadelní, Praha 1 - Staré Město",1
prodej,bytu,2,k,61,8692900,"Lodžská, Praha 8 - Bohnice",1
prodej,bytu,1,k,35,5676350,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,1,k,39,4990000,"Pplk. Sochora, Praha 7 - Holešovice",1
prodej,bytu,1,k,35,4399000,"Novovysočanská, Praha",1
prodej,bytu,3,1,79,7990000,"Pod lipami, Praha 3 - Žižkov",1
prodej,bytu,5,k,153,20989999,"Vidoulská, Praha 5 - Jinonice",1
prodej,bytu,4,k,96,13901980,"Svitákova, Praha 5 - Stodůlky",1
prodej,bytu,2,k,49,7413940,"Zlochova, Praha 4 - Modřany",1
prodej,bytu,3,k,106,15000000,"Naskové, Praha 5 - Košíře",1
prodej,bytu,4,k,184,0,"Na Cihlářce, Praha 5 - Smíchov",1
prodej,bytu,1,k,40,6900000,"Jičínská, Praha 3 - Žižkov",1
prodej,bytu,1,k,34,5208000,"Tupolevova, Praha 9 - Letňany",1
prodej,bytu,2,k,54,6900000,"Na lepším, Praha 4 - Nusle",1
prodej,bytu,3,k,68,9021600,"Tupolevova, Praha 9 - Letňany",1
prodej,bytu,3,k,93,15511169,"Neklanova, Praha 2 - Vyšehrad",1
prodej,bytu,4,k,92,13957070,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,2,1,53,6850000,"Za Pohořelcem, Praha 6 - Střešovice",1
prodej,bytu,2,k,45,5490000,"Boloňská, Praha 10 - Horní Měcholupy",1
prodej,bytu,1,k,50,6475000,"Vojenova, Praha 8 - Libeň",1
prodej,bytu,4,k,100,15450000,"Bachmačské náměstí, Praha 6 - Dejvice",1
prodej,bytu,3,k,89,11794500,"Nad Rokoskou, Praha 8 - Libeň",1
prodej,bytu,2,k,111,2995000,"Kardausova, Praha 10 - Dolní Měcholupy",1
prodej,bytu,1,k,35,5676350,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,2,k,73,8600000,"Pernerova, Praha 8 - Karlín",1
prodej,bytu,2,k,47,5990000,"Sokolská, Praha 2 - Nové Město",1
prodej,bytu,1,k,23,4134000,"Čenětická, Praha 4 - Chodov, okres Praha",1
prodej,bytu,4,1,145,0,"Ladova, Praha 2 - Nové Město",1
prodej,bytu,2,k,44,9551000,"Na výšinách, Praha 7 - Bubeneč, okres Praha",1
prodej,bytu,1,k,24,3852000,"Čenětická, Praha 4 - Chodov, okres Praha",1
prodej,bytu,1,k,38,4090000,"U plynárny, Praha 4 - Michle, okres Praha",1
prodej,bytu,2,k,63,7417000,"Na Petynce, Praha 6 - Střešovice, okres Praha",1
prodej,bytu,2,k,42,5580000,"Sinkulova, Praha 4 - Nusle, okres Praha",1
prodej,bytu,3,1,76,6790000,"Pohnertova, Praha 8 - Kobylisy",1
prodej,bytu,3,k,103,16300000,"Na pokraji, Praha 9 - Prosek",1
prodej,bytu,2,1,59,6100000,"Dělnická, Praha 7 - Holešovice",1
prodej,bytu,1,k,54,5690000,"Hofbauerova, Praha 6 - Řepy",1
prodej,bytu,3,k,61,12031400,"Československého exilu, Praha 4 - Modřany, okres Praha",1
prodej,bytu,1,k,52,5290000,"Hofbauerova, Praha 6 - Řepy",1
prodej,bytu,3,k,126,12100000,"Dostalové, Praha 5 - Hlubočepy",1
prodej,bytu,1,k,32,4950000,"náměstí Svatopluka Čecha, Praha 10 - Vršovice",1
prodej,bytu,3,1,62,5550000,"Žlebská, Praha 9 - Újezd nad Lesy",1
prodej,bytu,1,1,40,5090000,"Slévačská, Praha 9 - Hloubětín",1
prodej,bytu,3,1,57,6980000,"Na Veselí, Praha 4 - Nusle",1
prodej,bytu,3,k,60,10129050,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,3,k,90,12999000,Praha 2 - Vinohrady,1
prodej,bytu,3,k,134,13500000,"Nuselská, Praha 4 - Nusle, okres Praha",1
prodej,bytu,2,k,57,8500000,"Milotická, Praha 5 - Zličín",1
prodej,bytu,3,k,91,14364800,"Počernická, Praha 10",1
prodej,bytu,2,k,56,11788900,"Radlická, Praha 5 - Radlice",1
prodej,bytu,3,k,84,16621900,"Radlická, Praha 5 - Radlice",1
prodej,bytu,2,k,50,8990000,"Šmilovského, Praha 2 - Vinohrady",1
prodej,bytu,2,k,49,7490000,"Sámova, Praha 10 - Vršovice",1
prodej,bytu,2,k,39,5000000,"Na Folimance, Praha 2 - Vinohrady",1
prodej,bytu,2,k,31,3900000,"Petržílova, Praha 4 - Modřany",1
prodej,bytu,1,k,33,5408676,"Radlická, Praha 5 - Radlice",1
prodej,bytu,3,k,82,13907200,"Radlická, Praha 5 - Radlice",1
prodej,bytu,4,1,98,8490000,"Dukelská, Praha 10 - Vršovice, okres Praha",1
prodej,bytu,3,k,116,11490000,"Ve slatinách, Praha 10 - Záběhlice",1
prodej,bytu,2,k,57,2995000,"Hlubočepská, Praha 5 - Hlubočepy, okres Praha",1
prodej,bytu,2,k,49,8387096,"Radlická, Praha 5 - Radlice",1
prodej,bytu,3,k,81,4500000,"Hlubočepská, Praha 5 - Hlubočepy, okres Praha",1
prodej,bytu,2,1,60,7200000,"Čimelická, Praha 4 - Lhotka, okres Praha",1
prodej,bytu,1,k,36,7470000,"Pod Barvířkou, Praha 5 - Smíchov",1
prodej,bytu,3,k,87,11890000,"V mezihoří, Praha 8 - Libeň",1
prodej,bytu,4,k,90,12342710,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,1,1,51,11450000,"Mostecká, Praha 1 - Malá Strana",1
prodej,bytu,2,k,50,6900000,"U čtvrté baterie, Praha 6 - Břevnov",1
prodej,bytu,3,1,64,6725000,"Michelangelova, Praha 10 - Strašnice",1
prodej,bytu,4,k,70,7500000,"Tupolevova, Praha 9 - Letňany",1
prodej,bytu,3,k,98,17300000,"Pitterova, Praha 3 - Žižkov",1
prodej,bytu,3,1,62,8900000,"Sokolská, Praha 2 - Nové Město",1
prodej,bytu,1,k,35,5800000,"Kurta Konráda, Praha 9 - Libeň",1
prodej,bytu,1,k,29,3100000,"Nezamyslova, Praha 2 - Nusle",1
prodej,bytu,2,k,55,5639000,Praha,1
prodej,bytu,3,k,89,13690000,"Radlická, Praha 5 - Radlice",1
prodej,bytu,2,k,41,6980000,"Radlická, Praha 5 - Radlice",1
prodej,bytu,2,1,52,5650000,"Topolová, Praha 10 - Záběhlice, okres Praha",1
prodej,bytu,1,k,30,4700000,"Svitákova, Praha 5 - Stodůlky",1
prodej,bytu,1,k,32,5263601,"Radlická, Praha 5 - Radlice",1
prodej,bytu,4,k,115,16780000,"Českobrodská, Praha 9 - Hostavice",1
prodej,bytu,2,k,93,4995000,"Hlubočepská, Praha 5 - Hlubočepy, okres Praha",1
prodej,bytu,2,k,61,6600000,"Pod vinicí, Praha 4 - Modřany",1
prodej,bytu,4,k,140,0,"Ke Smíchovu, Praha 5 - Hlubočepy",1
prodej,bytu,3,1,78,7990000,"Martinická, Praha 9 - Kbely",1
prodej,bytu,2,1,65,6150000,"Uzbecká, Praha 10 - Vršovice",1
prodej,bytu,3,k,60,10129050,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,2,k,49,5790000,"Zlonická, Praha 9 - Letňany",1
prodej,bytu,2,k,44,4790000,"V jezírkách, Praha 4 - Chodov",1
prodej,bytu,4,k,117,21828900,"Radlická, Praha 5 - Radlice",1
prodej,bytu,3,k,120,16900000,"Drtinova, Praha 5 - Smíchov",1
prodej,bytu,1,k,38,6472300,"Radlická, Praha 5 - Radlice",1
prodej,bytu,4,k,120,17980000,"Českobrodská, Praha 9 - Hostavice",1
prodej,bytu,3,1,69,6790000,"Blažíčkova, Praha 4 - Krč",1
prodej,bytu,2,k,55,8990000,"Archangelská, Praha 10 - Vršovice",1
prodej,bytu,3,k,280,0,Praha 1 - Malá Strana,1
prodej,bytu,4,1,175,15990000,"Pod Harfou, Praha 9 - Vysočany",1
prodej,bytu,1,k,44,6100000,"Smržových, Praha 9 - Vysočany",1
prodej,bytu,3,k,76,7590000,"Strážnická, Praha 8 - Čimice",1
prodej,bytu,3,k,90,10450000,"Stočesova, Praha 6 - Ruzyně",1
prodej,bytu,2,k,49,5199000,"Plickova, Praha 4 - Háje",1
prodej,bytu,1,k,33,5462227,"Radlická, Praha 5 - Radlice",1
prodej,bytu,4,1,114,12435600,"Jaromírova, Praha 2 - Nusle",1
prodej,bytu,2,k,68,10216790,"Zenklova, Praha 8 - Libeň, okres Praha",1
prodej,bytu,2,k,64,9472565,"Zenklova, Praha 8 - Libeň, okres Praha",1
prodej,bytu,4,k,116,19990330,"Zenklova, Praha 8 - Libeň, okres Praha",1
prodej,bytu,2,k,53,8451013,"Zenklova, Praha 8 - Libeň, okres Praha",1
prodej,bytu,3,k,60,10129050,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,4,1,95,0,Praha 8 - Karlín,1
prodej,bytu,4,k,106,16998216,"Zenklova, Praha 8 - Libeň, okres Praha",1
prodej,bytu,2,k,61,10457764,"Zenklova, Praha 8 - Libeň, okres Praha",1
prodej,bytu,4,k,113,20192888,"Zenklova, Praha 8 - Libeň, okres Praha",1
prodej,bytu,3,1,100,14950000,"Jindřicha Plachty, Praha 5 - Smíchov, okres Praha",1
prodej,bytu,3,1,71,8290000,"Imrychova, Praha 4 - Kamýk",1
prodej,bytu,3,k,58,5200000,"Baarova, Praha 4 - Michle, okres Praha",1
prodej,bytu,2,k,52,9168100,"Radlická, Praha 5 - Radlice",1
prodej,bytu,3,k,109,21490000,"Sudoměřská, Praha 3 - Žižkov",1
prodej,bytu,1,k,39,7469400,"Radlická, Praha 5 - Radlice",1
prodej,bytu,4,1,116,0,"Náprstkova, Praha 1 - Staré Město",1
prodej,bytu,4,k,128,9400000,Praha,1
prodej,bytu,2,k,47,7999000,"Žalanského, Praha 6 - Řepy",1
0,0,0,0,0,8978200,"Počernická, Praha 10",1
prodej,bytu,3,k,75,8498000,"Českobrodská, Praha 9 - Hostavice",1
prodej,bytu,4,k,102,13235664,"Kryšpínova, Praha 10 - Dolní Měcholupy",1
0,0,0,0,0,0,"Počernická, Praha 10",1
prodej,bytu,2,k,187,13897900,"Strnadových, Praha 9 - Vysočany",1
prodej,bytu,2,k,112,0,"Jindřicha Plachty, Praha 5 - Smíchov",1
prodej,bytu,4,1,82,8199000,"Kpt. Stránského, Praha 9 - Černý Most",1
prodej,bytu,1,k,35,5676350,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,4,k,126,25205000,"Sudoměřská, Praha 3 - Žižkov",1
prodej,bytu,4,k,154,15500000,"Klimentská, Praha 1 - Nové Město",1
prodej,bytu,2,k,77,8290000,"Přeštická, Praha 10 - Hostivař",1
prodej,bytu,2,k,72,7950000,"U Blaženky, Praha 5 - Smíchov",1
prodej,bytu,2,k,61,6500000,"Pod vinicí, Praha 4 - Modřany",1
prodej,bytu,3,k,136,20490000,"Růžová, Praha 1 - Nové Město",1
prodej,bytu,3,k,100,17990000,"Pod Slovany, Praha 2 - Nové Město",1
prodej,bytu,2,k,45,7930000,"Maroldova, Praha 4 - Nusle, okres Praha",1
prodej,bytu,3,1,72,6690000,"Jahodová, Praha 10 - Záběhlice",1
prodej,bytu,3,1,78,6920000,"Ke skalkám, Praha 10 - Záběhlice",1
prodej,bytu,4,1,167,18500000,"Krakovská, Praha 1 - Nové Město",1
prodej,bytu,2,k,49,0,"Radlická, Praha 5 - Radlice",1
prodej,bytu,2,k,54,6380000,"Českobrodská, Praha 9 - Hostavice",1
prodej,bytu,4,1,102,10330000,"K vodojemu, Praha 5 - Smíchov, okres Praha",1
prodej,bytu,5,k,200,23900000,"Davidovičova, Praha 9 - Kyje",1
prodej,bytu,3,k,62,13000000,"Truhlářská, Praha 1 - Nové Město",1
prodej,bytu,3,1,63,9000000,"Štítného, Praha 3 - Žižkov, okres Praha",1
prodej,bytu,2,1,165,15990000,"Za vokovickou vozovnou, Praha 6 - Liboc",1
prodej,bytu,3,k,63,5850000,"Bohúňova, Praha 4 - Chodov",1
prodej,bytu,4,k,171,22495000,"Na vysoké I, Praha 5 - Radlice",1
prodej,bytu,3,k,60,10129050,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,1,k,37,4749632,"Drnovská, Praha 6 - Ruzyně",1
prodej,bytu,2,k,61,10980000,"Sudoměřská, Praha 3 - Žižkov",1
prodej,bytu,3,k,81,11350000,"Poděbradská, Praha 9 - Vysočany",1
prodej,bytu,3,k,120,0,"Pařížská, Praha 1",1
prodej,bytu,3,1,66,0,"Smotlachova, Praha 4 - Kamýk",1
prodej,bytu,2,k,47,8890000,"Jateční, Praha 7 - Holešovice, okres Praha",1
prodej,bytu,1,k,28,5690000,"Jateční, Praha 7 - Holešovice, okres Praha",1
prodej,bytu,3,k,67,10990000,"Jateční, Praha 7 - Holešovice, okres Praha",1
prodej,bytu,2,k,87,11765551,"Řeporyjská, Praha 5 - Jinonice, okres Praha",1
prodej,bytu,3,k,108,14482769,"Řeporyjská, Praha 5 - Jinonice, okres Praha",1
prodej,bytu,2,k,65,9048334,"Řeporyjská, Praha 5 - Jinonice, okres Praha",1
prodej,bytu,3,k,93,13124160,"Řeporyjská, Praha 5 - Jinonice, okres Praha",1
prodej,bytu,3,k,109,23780000,"Mostecká, Praha 1 - Malá Strana, okres Praha",1
prodej,bytu,4,k,103,23900000,"Jateční, Praha 7 - Holešovice, okres Praha",1
prodej,bytu,2,k,46,6499000,"Věštínská, Praha 5 - Radotín",1
prodej,bytu,2,1,68,7990000,"Na Viničkách, Praha 5 - Radotín",1
prodej,bytu,4,k,170,24170700,"Řeporyjská, Praha 5 - Jinonice, okres Praha",1
prodej,bytu,2,k,70,9290700,"Řeporyjská, Praha 5 - Jinonice, okres Praha",1
prodej,bytu,2,k,61,7990000,"Řeporyjská, Praha 5 - Jinonice, okres Praha",1
prodej,bytu,3,k,105,13940700,"Řeporyjská, Praha 5 - Jinonice, okres Praha",1
prodej,bytu,1,k,35,5676350,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,3,k,109,19520700,"Řeporyjská, Praha 5 - Jinonice, okres Praha",1
prodej,bytu,2,k,48,6504000,"Čenětická, Praha 4 - Chodov, okres Praha",1
prodej,bytu,2,k,48,5910000,"Čenětická, Praha 4 - Chodov, okres Praha",1
prodej,bytu,2,k,45,6300000,"Poděbradská, Praha 9 - Vysočany",1
prodej,bytu,1,k,45,5995000,"Škrábkových, Praha 9 - Letňany",1
prodej,bytu,1,k,42,6250000,"Zakšínská, Praha 9 - Střížkov",1
prodej,bytu,2,k,60,6750000,"Radouňova, Praha 5 - Stodůlky",1
prodej,bytu,2,k,53,9090000,"Maroldova, Praha 4 - Nusle, okres Praha",1
prodej,bytu,1,k,33,6490000,"Jaselská, Praha 6 - Bubeneč",1
prodej,bytu,5,k,188,18490000,"Ostružinová, Praha 10 - Záběhlice",1
prodej,bytu,1,k,29,5147000,"Na Petynce, Praha 6 - Střešovice, okres Praha",1
prodej,bytu,2,k,48,9127000,"Maroldova, Praha 4 - Nusle, okres Praha",1
prodej,bytu,4,k,90,13790000,"Kabešova, Praha 9 - Vysočany",1
prodej,bytu,3,k,61,6990000,"Konšelská, Praha 8 - Libeň",1
prodej,bytu,2,k,42,6900000,"Na Petynce, Praha 6 - Střešovice, okres Praha",1
prodej,bytu,2,1,51,6150000,"Jabloňová, Praha 10 - Záběhlice",1
prodej,bytu,3,1,66,5995000,"Dürerova, Praha 10 - Strašnice",1
prodej,bytu,2,k,53,5996000,"K Beranovu, Praha 8 - Dolní Chabry",1
prodej,bytu,4,k,113,14024255,"Čakovická, Praha 9 - Prosek",1
prodej,bytu,2,1,56,6200000,"Na hroudě, Praha 10 - Strašnice",1
prodej,bytu,3,k,60,10129050,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,2,k,47,8950000,"Rohanské nábřeží, Praha 8 - Karlín",1
prodej,bytu,2,k,58,10935000,"Československého exilu, Praha 4 - Modřany, okres Praha",1
prodej,bytu,2,k,50,10721000,"Československého exilu, Praha 4 - Modřany, okres Praha",1
prodej,bytu,2,k,52,10071000,"Československého exilu, Praha 4 - Modřany, okres Praha",1
prodej,bytu,2,1,71,9500000,"Rooseveltova, Praha 6 - Bubeneč",1
prodej,bytu,4,k,116,8490000,"Labětínská, Praha 9 - Vinoř",1
prodej,bytu,3,1,75,11336000,"Litoměřická, Praha 9 - Prosek",1
prodej,bytu,3,k,123,9190000,"U Hostavického potoka, Praha 9 - Hostavice",1
prodej,bytu,2,k,46,6300000,"Hornoměcholupská, Praha 10 - Horní Měcholupy",1
prodej,bytu,3,k,115,0,"Baarova, Praha 4 - Michle",1
prodej,bytu,3,k,86,15621377,"Kvildská, Praha 5 - Smíchov",1
prodej,bytu,2,k,62,11810490,"Kvildská, Praha 5 - Smíchov",1
prodej,bytu,2,k,49,7871795,"Kvildská, Praha 5 - Smíchov",1
prodej,bytu,1,k,38,7809338,"Kvildská, Praha 5 - Smíchov",1
prodej,bytu,2,k,52,7488743,"Zimova, Praha 4 - Kamýk",1
prodej,bytu,3,k,76,10255118,"Zimova, Praha 4 - Kamýk",1
prodej,bytu,2,k,54,7601981,"Zimova, Praha 4 - Kamýk",1
prodej,bytu,4,k,113,31172327,"Pod Hrachovkou, Praha 7 - Troja",1
prodej,bytu,4,k,116,29737753,"Pod Hrachovkou, Praha 7 - Troja",1
prodej,bytu,2,k,51,7571452,"Zimova, Praha 4 - Kamýk",1
prodej,bytu,3,k,60,10129050,"Pražská, Praha 10 - Hostivař",1
prodej,bytu,3,k,71,10161355,"Zimova, Praha 4 - Kamýk",1
prodej,bytu,2,k,55,11095236,"Pod Hrachovkou, Praha 7 - Troja",1
prodej,bytu,3,k,68,12990000,"Křišťanova, Praha 3 - Žižkov",1
prodej,bytu,1,k,41,5790000,"U jezera, Praha 5 - Stodůlky",1
prodej,bytu,1,k,31,5395800,"U průhonu, Praha 7 - Holešovice",1
prodej,bytu,3,k,57,12385500,"U Řepory, Praha 5 - Stodůlky",1
